"Mouse","Stage","Behavior","Time","Amplitude","SEM","Condition"
5,"Baseline","Motion",650,0.675,0.43,"DD"
5,"Baseline","Motion",660,1.15,0.31,"DD"
5,"Baseline","Motion",670,0.775,0.3,"DD"
5,"Baseline","Motion",680,0.6,0.4,"DD"
5,"Baseline","Motion",690,0.65,0.52,"DD"
5,"Baseline","Motion",700,0.875,0.425,"DD"
5,"Baseline","Motion",710,0.5,0.29,"DD"
5,"Baseline","Motion",720,0.3,0.235,"DD"
5,"Baseline","Motion",730,0.275,0.17,"DD"
5,"Baseline","Motion",740,0.55,0.4,"DD"
5,"Baseline","Motion",750,0.6,0.57,"DD"
5,"Baseline","Motion",760,0.15,0.15,"DD"
5,"Baseline","Motion",770,0,0,"DD"
5,"Baseline","Motion",780,0.175,0.175,"DD"
5,"Baseline","Motion",790,0.175,0.145,"DD"
5,"Baseline","Motion",800,0.6,0.455,"DD"
5,"Baseline","Motion",810,0.675,0.47,"DD"
5,"Baseline","Motion",820,0.7,0.46,"DD"
5,"Baseline","Motion",830,0.825,0.49,"DD"
5,"Baseline","Motion",840,0.7,0.42,"DD"
5,"Baseline","Motion",850,0.825,0.485,"DD"
5,"Baseline","Motion",860,0.375,0.205,"DD"
5,"Baseline","Motion",870,0.625,0.565,"DD"
5,"Baseline","Motion",880,0.9,0.425,"DD"
5,"Baseline","Motion",890,1.05,0.545,"DD"
5,"Baseline","Motion",900,1.075,0.485,"DD"
5,"Baseline","Motion",910,0.625,0.37,"DD"
5,"Baseline","Motion",920,0.65,0.505,"DD"
5,"Baseline","Motion",930,0.225,0.195,"DD"
5,"Baseline","Motion",940,0.3,0.215,"DD"
5,"Baseline","Motion",950,0.675,0.37,"DD"
5,"Baseline","Motion",960,0.65,0.38,"DD"
5,"Baseline","Motion",970,0.175,0.175,"DD"
5,"Baseline","Motion",980,0.25,0.155,"DD"
5,"Baseline","Motion",990,0.25,0.25,"DD"
5,"Baseline","Motion",1000,0.35,0.285,"DD"
5,"Baseline","Motion",1010,0.3,0.3,"DD"
5,"Baseline","Motion",1020,0.2,0.2,"DD"
5,"Baseline","Motion",1030,0,0,"DD"
5,"Baseline","Motion",1040,0.25,0.185,"DD"
5,"Baseline","Motion",1050,0.05,0.05,"DD"
5,"Baseline","Motion",1060,0.525,0.525,"DD"
5,"Baseline","Motion",1070,1.225,0.61,"DD"
5,"Baseline","Motion",1080,1.275,0.475,"DD"
5,"Baseline","Motion",1090,0.6,0.455,"DD"
5,"Baseline","Motion",1100,0.45,0.42,"DD"
5,"Baseline","Motion",1110,0.2,0.17,"DD"
5,"Baseline","Motion",1120,0,0,"DD"
5,"Baseline","Motion",1130,0.05,0.05,"DD"
5,"Baseline","Motion",1140,0.425,0.425,"DD"
5,"Baseline","Motion",1150,0.15,0.15,"DD"
5,"Baseline","Motion",1160,0.85,0.665,"DD"
5,"Baseline","Motion",1170,0.575,0.39,"DD"
5,"Baseline","Motion",1180,0.475,0.36,"DD"
5,"Baseline","Motion",1190,0,0,"DD"
5,"Baseline","Motion",1200,0.225,0.13,"DD"
5,"Baseline","Motion",1210,0.425,0.395,"DD"
5,"Baseline","Motion",1220,0.55,0.38,"DD"
5,"Baseline","Motion",1230,0.975,0.355,"DD"
5,"Baseline","Motion",1240,1.175,0.505,"DD"
5,"Baseline","Motion",1250,0.475,0.295,"DD"
5,"Baseline","Motion",1260,1.1,0.36,"DD"
5,"Baseline","Motion",1270,0.325,0.265,"DD"
5,"Baseline","Motion",1280,0.825,0.485,"DD"
5,"Baseline","Motion",1290,0.55,0.515,"DD"
5,"Baseline","Motion",1300,0.175,0.175,"DD"
5,"Baseline","Motion",1310,0.2,0.2,"DD"
5,"Baseline","Motion",1320,0,0,"DD"
5,"Baseline","Motion",1330,0.025,0.025,"DD"
5,"Baseline","Motion",1340,0.45,0.45,"DD"
5,"Baseline","Motion",1350,0.2,0.2,"DD"
5,"Baseline","Motion",1360,0.175,0.175,"DD"
5,"Baseline","Motion",1370,0.325,0.325,"DD"
5,"Baseline","Motion",1380,0,0,"DD"
5,"Baseline","Motion",1390,0.1,0.1,"DD"
5,"Baseline","Motion",1400,0,0,"DD"
5,"Baseline","Motion",1410,0,0,"DD"
5,"Baseline","Motion",1420,0.05,0.05,"DD"
5,"Baseline","Motion",1430,0,0,"DD"
5,"Post","Motion",0,0.025,0.025,"DD"
5,"Post","Motion",10,0,0,"DD"
5,"Post","Motion",20,0,0,"DD"
5,"Post","Motion",30,0,0,"DD"
5,"Post","Motion",40,0,0,"DD"
5,"Post","Motion",50,0,0,"DD"
5,"Post","Motion",60,0,0,"DD"
5,"Post","Motion",70,0,0,"DD"
5,"Post","Motion",80,0.125,0.125,"DD"
5,"Post","Motion",90,0,0,"DD"
5,"Post","Motion",100,0.1,0.1,"DD"
5,"Post","Motion",110,0.25,0.25,"DD"
5,"Post","Motion",120,0,0,"DD"
5,"Post","Motion",130,0.175,0.175,"DD"
5,"Post","Motion",140,0.55,0.55,"DD"
5,"Post","Motion",150,0,0,"DD"
5,"Post","Motion",160,0.075,0.075,"DD"
5,"Post","Motion",170,0,0,"DD"
5,"Post","Motion",180,0,0,"DD"
5,"Post","Motion",190,0,0,"DD"
5,"Post","Motion",200,0,0,"DD"
5,"Post","Motion",210,0.3,0.3,"DD"
5,"Post","Motion",220,0.125,0.125,"DD"
5,"Post","Motion",230,0.025,0.025,"DD"
5,"Post","Motion",240,0.075,0.075,"DD"
5,"Post","Motion",250,0.25,0.25,"DD"
5,"Post","Motion",260,0.15,0.15,"DD"
5,"Post","Motion",270,0.425,0.425,"DD"
5,"Post","Motion",280,0,0,"DD"
5,"Post","Motion",290,0.225,0.225,"DD"
5,"Post","Motion",300,0,0,"DD"
5,"Post","Motion",310,0.075,0.075,"DD"
5,"Post","Motion",320,0,0,"DD"
5,"Post","Motion",330,0.1,0.1,"DD"
5,"Post","Motion",340,0,0,"DD"
5,"Post","Motion",350,0,0,"DD"
5,"Post","Motion",360,0,0,"DD"
5,"Post","Motion",370,0.725,0.51,"DD"
5,"Post","Motion",380,0.95,0.555,"DD"
5,"Post","Motion",390,0.45,0.24,"DD"
5,"Post","Motion",400,0.7,0.515,"DD"
5,"Post","Motion",410,0.45,0.39,"DD"
5,"Post","Motion",420,0.375,0.345,"DD"
5,"Post","Motion",430,0.3,0.13,"DD"
5,"Post","Motion",440,0.125,0.125,"DD"
5,"Post","Motion",450,0.875,0.51,"DD"
5,"Post","Motion",460,1.15,0.58,"DD"
5,"Post","Motion",470,1.025,0.405,"DD"
5,"Post","Motion",480,0.8,0.37,"DD"
5,"Post","Motion",490,0.975,0.51,"DD"
5,"Post","Motion",500,0.85,0.25,"DD"
5,"Post","Motion",510,0.875,0.315,"DD"
5,"Post","Motion",520,0.9,0.535,"DD"
5,"Post","Motion",530,1.525,0.275,"DD"
5,"Post","Motion",540,1.225,0.455,"DD"
5,"Post","Motion",550,1,0.4,"DD"
5,"Post","Motion",560,1.125,0.45,"DD"
5,"Post","Motion",570,1.075,0.32,"DD"
5,"Post","Motion",580,1.85,0.32,"DD"
5,"Post","Motion",590,1.175,0.6,"DD"
5,"Post","Motion",600,1.175,0.575,"DD"
5,"Post","Motion",610,0.85,0.375,"DD"
5,"Post","Motion",620,0.7,0.305,"DD"
5,"Post","Motion",630,1.175,0.415,"DD"
5,"Post","Motion",640,0.8,0.38,"DD"
5,"Post","Motion",650,1.075,0.495,"DD"
5,"Post","Motion",660,1,0.41,"DD"
5,"Post","Motion",670,0.75,0.385,"DD"
5,"Post","Motion",680,0.375,0.195,"DD"
5,"Post","Motion",690,0.3,0.2,"DD"
5,"Post","Motion",700,0.475,0.215,"DD"
5,"Post","Motion",710,0.825,0.51,"DD"
5,"Post","Motion",720,1.05,0.445,"DD"
5,"Post","Motion",730,0.7,0.3,"DD"
5,"Post","Motion",740,0.7,0.345,"DD"
5,"Post","Motion",750,0.1,0.1,"DD"
5,"Post","Motion",760,0.8,0.475,"DD"
5,"Post","Motion",770,0.725,0.63,"DD"
5,"Post","Motion",780,0.5,0.44,"DD"
5,"Post","Motion",790,0.175,0.175,"DD"
5,"Post","Motion",800,0.125,0.085,"DD"
5,"Post","Motion",810,0.35,0.35,"DD"
5,"Post","Motion",820,0.725,0.575,"DD"
5,"Post","Motion",830,0.875,0.605,"DD"
5,"Post","Motion",840,1.125,0.58,"DD"
5,"Post","Motion",850,0.575,0.315,"DD"
5,"Post","Motion",860,0.45,0.23,"DD"
5,"Post","Motion",870,0.325,0.265,"DD"
5,"Post","Motion",880,0.65,0.385,"DD"
5,"Post","Motion",890,0.425,0.425,"DD"
5,"Post","Motion",900,0.575,0.575,"DD"
5,"Post","Motion",910,0.225,0.225,"DD"
5,"Post","Motion",920,0,0,"DD"
5,"Post","Motion",930,0.375,0.375,"DD"
5,"Post","Motion",940,0.5,0.41,"DD"
5,"Post","Motion",950,0.15,0.15,"DD"
5,"Post","Motion",960,0,0,"DD"
5,"Post","Motion",970,0,0,"DD"
5,"Post","Motion",980,0.35,0.35,"DD"
5,"Post","Motion",990,0.6,0.535,"DD"
5,"Post","Motion",1000,0.5,0.355,"DD"
5,"Post","Motion",1010,0.125,0.125,"DD"
5,"Post","Motion",1020,0.2,0.12,"DD"
5,"Post","Motion",1030,0.225,0.145,"DD"
5,"Post","Motion",1040,0.375,0.315,"DD"
5,"Post","Motion",1050,0.775,0.505,"DD"
5,"Post","Motion",1060,1.35,0.825,"DD"
5,"Post","Motion",1070,0.75,0.42,"DD"
5,"Post","Motion",1080,1.075,0.645,"DD"
5,"Post","Motion",1090,0.65,0.465,"DD"
5,"Post","Motion",1100,0.225,0.225,"DD"
5,"Post","Motion",1110,0.175,0.175,"DD"
5,"Post","Motion",1120,0.5,0.43,"DD"
5,"Post","Motion",1130,0.225,0.15,"DD"
5,"Post","Motion",1140,0.125,0.125,"DD"
5,"Post","Motion",1150,0.175,0.175,"DD"
5,"Post","Motion",1160,0.65,0.385,"DD"
5,"Post","Motion",1170,0.4,0.4,"DD"
5,"Post","Motion",1180,0.85,0.7,"DD"
5,"Post","Motion",1190,0.85,0.55,"DD"
5,"Post","Motion",1200,0.2,0.15,"DD"
5,"Post","Motion",1210,0.575,0.455,"DD"
5,"Post","Motion",1220,0.725,0.69,"DD"
5,"Post","Motion",1230,1.175,0.48,"DD"
5,"Post","Motion",1240,0.875,0.37,"DD"
5,"Post","Motion",1250,0.8,0.46,"DD"
5,"Post","Motion",1260,0.5,0.27,"DD"
5,"Post","Motion",1270,0.25,0.155,"DD"
5,"Post","Motion",1280,0.25,0.165,"DD"
5,"Post","Motion",1290,0.375,0.375,"DD"
5,"Post","Motion",1300,0.15,0.15,"DD"
5,"Post","Motion",1310,0,0,"DD"
5,"Post","Motion",1320,0.175,0.11,"DD"
5,"Post","Motion",1330,0.175,0.175,"DD"
5,"Post","Motion",1340,0,0,"DD"
5,"Post","Motion",1350,0,0,"DD"
5,"Post","Motion",1360,0,0,"DD"
5,"Post","Motion",1370,0,0,"DD"
5,"Post","Motion",1380,0.325,0.19,"DD"
5,"Post","Motion",1390,0.425,0.425,"DD"
5,"Post","Motion",1400,0.05,0.05,"DD"
5,"Post","Motion",1410,0,0,"DD"
5,"Post","Motion",1420,0,0,"DD"
5,"Post","Motion",1430,0,0,"DD"
5,"Shocks","Motion",0,0,0,"DD"
5,"Shocks","Motion",10,0,0,"DD"
5,"Shocks","Motion",20,0,0,"DD"
5,"Shocks","Motion",30,0,0,"DD"
5,"Shocks","Motion",40,0,0,"DD"
5,"Shocks","Motion",50,0.05,0.05,"DD"
5,"Shocks","Motion",60,0.05,0.05,"DD"
5,"Shocks","Motion",70,0.025,0.025,"DD"
5,"Shocks","Motion",80,0.075,0.075,"DD"
5,"Shocks","Motion",90,0,0,"DD"
5,"Shocks","Motion",100,0,0,"DD"
5,"Shocks","Motion",110,0,0,"DD"
5,"Shocks","Motion",120,0.3,0.3,"DD"
5,"Shocks","Motion",130,0,0,"DD"
5,"Shocks","Motion",140,0,0,"DD"
5,"Shocks","Motion",150,0,0,"DD"
5,"Shocks","Motion",160,0,0,"DD"
5,"Shocks","Motion",170,0,0,"DD"
5,"Shocks","Motion",180,0.075,0.075,"DD"
5,"Shocks","Motion",190,0.325,0.235,"DD"
5,"Shocks","Motion",200,1.1,0.615,"DD"
5,"Shocks","Motion",210,0.375,0.23,"DD"
5,"Shocks","Motion",220,0,0,"DD"
5,"Shocks","Motion",230,0.175,0.105,"DD"
5,"Shocks","Motion",240,0,0,"DD"
5,"Shocks","Motion",250,0,0,"DD"
5,"Shocks","Motion",260,0,0,"DD"
5,"Shocks","Motion",270,0,0,"DD"
5,"Shocks","Motion",280,0,0,"DD"
5,"Shocks","Motion",290,0,0,"DD"
5,"Shocks","Motion",300,0.4,0.4,"DD"
5,"Shocks","Motion",310,0.7,0.525,"DD"
5,"Shocks","Motion",320,0.025,0.025,"DD"
5,"Shocks","Motion",330,0.475,0.475,"DD"
5,"Shocks","Motion",340,0.375,0.375,"DD"
5,"Shocks","Motion",350,0.55,0.435,"DD"
5,"Shocks","Motion",360,0.175,0.175,"DD"
5,"Shocks","Motion",370,0,0,"DD"
5,"Shocks","Motion",380,0.025,0.025,"DD"
5,"Shocks","Motion",390,0.025,0.025,"DD"
5,"Shocks","Motion",400,0.25,0.25,"DD"
5,"Shocks","Motion",410,1,0.515,"DD"
5,"Shocks","Motion",420,0.8,0.56,"DD"
5,"Shocks","Motion",430,1.15,0.58,"DD"
5,"Shocks","Motion",440,0.95,0.45,"DD"
5,"Shocks","Motion",450,0.9,0.49,"DD"
5,"Shocks","Motion",460,0.8,0.45,"DD"
5,"Shocks","Motion",470,0.95,0.495,"DD"
5,"Shocks","Motion",480,0.9,0.48,"DD"
5,"Shocks","Motion",490,1.45,0.285,"DD"
5,"Shocks","Motion",500,1.25,0.6,"DD"
5,"Shocks","Motion",510,0.725,0.255,"DD"
5,"Shocks","Motion",520,0.5,0.29,"DD"
5,"Shocks","Motion",530,0.85,0.62,"DD"
5,"Shocks","Motion",540,0.575,0.395,"DD"
5,"Shocks","Motion",550,1.375,0.24,"DD"
5,"Shocks","Motion",560,1.075,0.39,"DD"
5,"Shocks","Motion",570,1.35,0.38,"DD"
5,"Shocks","Motion",580,1.275,0.525,"DD"
5,"Shocks","Motion",590,1.275,0.4,"DD"
5,"Shocks","Motion",600,0.95,0.64,"DD"
5,"Shocks","Motion",610,1.375,0.475,"DD"
5,"Shocks","Motion",620,1.45,0.535,"DD"
5,"Shocks","Motion",630,1.625,0.69,"DD"
5,"Shocks","Motion",640,1.2,0.41,"DD"
5,"Shocks","Motion",650,1.325,0.425,"DD"
5,"Shocks","Motion",660,1.425,0.66,"DD"
5,"Shocks","Motion",670,0.975,0.365,"DD"
5,"Shocks","Motion",680,0.525,0.185,"DD"
5,"Shocks","Motion",690,0.525,0.29,"DD"
5,"Shocks","Motion",700,0.275,0.22,"DD"
5,"Shocks","Motion",710,0.875,0.53,"DD"
5,"Shocks","Motion",720,1.1,0.74,"DD"
5,"Shocks","Motion",730,0.85,0.5,"DD"
5,"Shocks","Motion",740,0.7,0.46,"DD"
5,"Shocks","Motion",750,1.275,0.59,"DD"
5,"Shocks","Motion",760,0.975,0.59,"DD"
5,"Shocks","Motion",770,0.775,0.42,"DD"
5,"Shocks","Motion",780,0.925,0.375,"DD"
5,"Shocks","Motion",790,0.4,0.375,"DD"
5,"Shocks","Motion",800,0.3,0.27,"DD"
5,"Shocks","Motion",810,0.225,0.225,"DD"
5,"Shocks","Motion",820,0.375,0.375,"DD"
5,"Shocks","Motion",830,0.325,0.325,"DD"
5,"Shocks","Motion",840,0.45,0.355,"DD"
5,"Shocks","Motion",850,0.225,0.225,"DD"
5,"Shocks","Motion",860,0.125,0.125,"DD"
5,"Shocks","Motion",870,0.05,0.03,"DD"
5,"Shocks","Motion",880,0.025,0.025,"DD"
5,"Shocks","Motion",890,0.6,0.505,"DD"
5,"Shocks","Motion",900,0.475,0.35,"DD"
5,"Shocks","Motion",910,0.8,0.41,"DD"
5,"Shocks","Motion",920,0.675,0.445,"DD"
5,"Shocks","Motion",930,0.8,0.4,"DD"
5,"Shocks","Motion",940,0.8,0.565,"DD"
5,"Shocks","Motion",950,0.625,0.485,"DD"
5,"Shocks","Motion",960,0.375,0.255,"DD"
5,"Shocks","Motion",970,0.125,0.125,"DD"
5,"Shocks","Motion",980,0,0,"DD"
5,"Shocks","Motion",990,0.275,0.275,"DD"
5,"Shocks","Motion",1000,0.5,0.44,"DD"
5,"Shocks","Motion",1010,0.35,0.35,"DD"
5,"Shocks","Motion",1020,0.225,0.225,"DD"
5,"Shocks","Motion",1030,0.025,0.025,"DD"
5,"Shocks","Motion",1040,0,0,"DD"
5,"Shocks","Motion",1050,0.45,0.355,"DD"
5,"Shocks","Motion",1060,0.725,0.635,"DD"
5,"Shocks","Motion",1070,0.5,0.38,"DD"
5,"Shocks","Motion",1080,0.875,0.68,"DD"
5,"Shocks","Motion",1090,0.65,0.41,"DD"
5,"Shocks","Motion",1100,0.475,0.28,"DD"
5,"Shocks","Motion",1110,0.125,0.125,"DD"
5,"Shocks","Motion",1120,0.175,0.145,"DD"
5,"Shocks","Motion",1130,0.475,0.475,"DD"
5,"Shocks","Motion",1140,0.425,0.425,"DD"
5,"Shocks","Motion",1150,0.1,0.1,"DD"
5,"Shocks","Motion",1160,0.3,0.3,"DD"
5,"Shocks","Motion",1170,0.1,0.1,"DD"
5,"Shocks","Motion",1180,0.5,0.315,"DD"
5,"Shocks","Motion",1190,1.325,0.37,"DD"
5,"Shocks","Motion",1200,0.975,0.3,"DD"
5,"Shocks","Motion",1210,1.2,0.595,"DD"
5,"Shocks","Motion",1220,0.5,0.235,"DD"
5,"Shocks","Motion",1230,0.025,0.025,"DD"
5,"Shocks","Motion",1240,0,0,"DD"
5,"Shocks","Motion",1250,0,0,"DD"
5,"Shocks","Motion",1260,0,0,"DD"
5,"Shocks","Motion",1270,0,0,"DD"
5,"Shocks","Motion",1280,0,0,"DD"
5,"Shocks","Motion",1290,0.375,0.375,"DD"
5,"Shocks","Motion",1300,0.75,0.75,"DD"
5,"Shocks","Motion",1310,0.3,0.3,"DD"
5,"Shocks","Motion",1320,0.025,0.025,"DD"
5,"Shocks","Motion",1330,0.1,0.1,"DD"
5,"Shocks","Motion",1340,0.675,0.675,"DD"
5,"Shocks","Motion",1350,0.125,0.125,"DD"
5,"Shocks","Motion",1360,0.15,0.15,"DD"
5,"Shocks","Motion",1370,0.15,0.15,"DD"
5,"Shocks","Motion",1380,0.15,0.15,"DD"
5,"Shocks","Motion",1390,0.025,0.025,"DD"
5,"Shocks","Motion",1400,0,0,"DD"
5,"Shocks","Motion",1410,0,0,"DD"
5,"Shocks","Motion",1420,0,0,"DD"
5,"Shocks","Motion",1430,0.175,0.175,"DD"
5,"Baseline","Nest",0,0.03,0.03,"DD"
5,"Baseline","Nest",10,0.1,0.1,"DD"
5,"Baseline","Nest",20,0.23,0.13,"DD"
5,"Baseline","Nest",30,0.22,0.1,"DD"
5,"Baseline","Nest",40,0.1,0.1,"DD"
5,"Baseline","Nest",50,0.07,0.07,"DD"
5,"Baseline","Nest",60,0.53,0.38,"DD"
5,"Baseline","Nest",70,0.85,0.49,"DD"
5,"Baseline","Nest",80,1.15,0.56,"DD"
5,"Baseline","Nest",90,0.22,0.14,"DD"
5,"Baseline","Nest",100,0.05,0.03,"DD"
5,"Baseline","Nest",110,0.05,0.05,"DD"
5,"Baseline","Nest",120,0.03,0.03,"DD"
5,"Baseline","Nest",130,0.12,0.08,"DD"
5,"Baseline","Nest",140,0.05,0.03,"DD"
5,"Baseline","Nest",150,0.12,0.12,"DD"
5,"Baseline","Nest",160,0.2,0.17,"DD"
5,"Baseline","Nest",170,0.2,0.17,"DD"
5,"Baseline","Nest",180,0.1,0.06,"DD"
5,"Baseline","Nest",190,0.07,0.07,"DD"
5,"Baseline","Nest",200,0.17,0.1,"DD"
5,"Baseline","Nest",210,0.3,0.19,"DD"
5,"Baseline","Nest",220,0.78,0.64,"DD"
5,"Baseline","Nest",230,0.78,0.62,"DD"
5,"Baseline","Nest",240,0.68,0.68,"DD"
5,"Baseline","Nest",250,0.68,0.68,"DD"
5,"Baseline","Nest",260,0.6,0.54,"DD"
5,"Baseline","Nest",270,0.17,0.12,"DD"
5,"Baseline","Nest",280,0.1,0.07,"DD"
5,"Baseline","Nest",290,0.03,0.03,"DD"
5,"Baseline","Nest",300,0.05,0.05,"DD"
5,"Baseline","Nest",310,0.05,0.05,"DD"
5,"Baseline","Nest",320,0.1,0.06,"DD"
5,"Baseline","Nest",330,0.12,0.12,"DD"
5,"Baseline","Nest",340,0.17,0.12,"DD"
5,"Baseline","Nest",350,0.05,0.05,"DD"
5,"Baseline","Nest",360,0.2,0.07,"DD"
5,"Baseline","Nest",370,0.85,0.49,"DD"
5,"Baseline","Nest",380,0.87,0.44,"DD"
5,"Baseline","Nest",390,0.5,0.31,"DD"
5,"Baseline","Nest",400,0.72,0.63,"DD"
5,"Baseline","Nest",410,0.62,0.5,"DD"
5,"Baseline","Nest",420,0.37,0.18,"DD"
5,"Baseline","Nest",430,0.72,0.69,"DD"
5,"Baseline","Nest",440,0.65,0.53,"DD"
5,"Baseline","Nest",450,0.72,0.59,"DD"
5,"Baseline","Nest",460,0.58,0.54,"DD"
5,"Baseline","Nest",470,0.82,0.69,"DD"
5,"Baseline","Nest",480,0.65,0.31,"DD"
5,"Baseline","Nest",490,1.33,0.67,"DD"
5,"Baseline","Nest",500,2.17,0.49,"DD"
5,"Baseline","Nest",510,2.03,0.64,"DD"
5,"Baseline","Nest",520,2.12,0.71,"DD"
5,"Baseline","Nest",530,1.45,0.49,"DD"
5,"Baseline","Nest",540,1.3,0.44,"DD"
5,"Baseline","Nest",550,1.7,0.51,"DD"
5,"Baseline","Nest",560,1.5,0.42,"DD"
5,"Baseline","Nest",570,1.68,0.34,"DD"
5,"Baseline","Nest",580,1.18,0.35,"DD"
5,"Baseline","Nest",590,0.33,0.29,"DD"
5,"Baseline","Nest",600,1.2,0.33,"DD"
5,"Baseline","Nest",610,0.9,0.32,"DD"
5,"Baseline","Nest",620,1.18,0.3,"DD"
5,"Baseline","Nest",630,2.3,0.21,"DD"
5,"Baseline","Nest",640,1.5,0.22,"DD"
5,"Baseline","Nest",650,0.98,0.37,"DD"
5,"Baseline","Nest",660,1.95,0.13,"DD"
5,"Baseline","Nest",670,1.52,0.5,"DD"
5,"Baseline","Nest",680,0.98,0.57,"DD"
5,"Baseline","Nest",690,0.87,0.38,"DD"
5,"Baseline","Nest",700,1.02,0.34,"DD"
5,"Baseline","Nest",710,1,0.48,"DD"
5,"Baseline","Nest",720,0.75,0.4,"DD"
5,"Baseline","Nest",730,1.12,0.59,"DD"
5,"Baseline","Nest",740,0.95,0.42,"DD"
5,"Baseline","Nest",750,0.95,0.48,"DD"
5,"Baseline","Nest",760,0.62,0.5,"DD"
5,"Baseline","Nest",770,0.57,0.33,"DD"
5,"Baseline","Nest",780,0.43,0.24,"DD"
5,"Baseline","Nest",790,0.95,0.69,"DD"
5,"Baseline","Nest",800,0.97,0.53,"DD"
5,"Baseline","Nest",810,1.73,0.58,"DD"
5,"Baseline","Nest",820,1,0.44,"DD"
5,"Baseline","Nest",830,0.82,0.48,"DD"
5,"Baseline","Nest",840,0.87,0.42,"DD"
5,"Baseline","Nest",850,1.18,0.43,"DD"
5,"Baseline","Nest",860,1.35,0.6,"DD"
5,"Baseline","Nest",870,1.62,0.48,"DD"
5,"Baseline","Nest",880,2,0.18,"DD"
5,"Baseline","Nest",890,1.68,0.41,"DD"
5,"Baseline","Nest",900,1.8,0.52,"DD"
5,"Baseline","Nest",910,1.7,0.43,"DD"
5,"Baseline","Nest",920,1.53,0.46,"DD"
5,"Baseline","Nest",930,1.45,0.32,"DD"
5,"Baseline","Nest",940,1.32,0.31,"DD"
5,"Baseline","Nest",950,1.2,0.4,"DD"
5,"Baseline","Nest",960,0.9,0.51,"DD"
5,"Baseline","Nest",970,0.65,0.43,"DD"
5,"Baseline","Nest",980,0.43,0.23,"DD"
5,"Baseline","Nest",990,0.53,0.43,"DD"
5,"Baseline","Nest",1000,0.42,0.36,"DD"
5,"Baseline","Nest",1010,0.45,0.39,"DD"
5,"Baseline","Nest",1020,0.45,0.33,"DD"
5,"Baseline","Nest",1030,0.4,0.26,"DD"
5,"Baseline","Nest",1040,0.3,0.12,"DD"
5,"Baseline","Nest",1050,0,0,"DD"
5,"Baseline","Nest",1060,0.22,0.13,"DD"
5,"Baseline","Nest",1070,0.5,0.38,"DD"
5,"Baseline","Nest",1080,1.27,0.49,"DD"
5,"Baseline","Nest",1090,1.2,0.56,"DD"
5,"Baseline","Nest",1100,0.93,0.42,"DD"
5,"Baseline","Nest",1110,0.82,0.51,"DD"
5,"Baseline","Nest",1120,0.15,0.06,"DD"
5,"Baseline","Nest",1130,0.1,0.06,"DD"
5,"Baseline","Nest",1140,0.32,0.16,"DD"
5,"Baseline","Nest",1150,0.75,0.45,"DD"
5,"Baseline","Nest",1160,0.85,0.34,"DD"
5,"Baseline","Nest",1170,1.58,0.46,"DD"
5,"Baseline","Nest",1180,0.93,0.33,"DD"
5,"Baseline","Nest",1190,0.9,0.53,"DD"
5,"Baseline","Nest",1200,0.28,0.1,"DD"
5,"Baseline","Nest",1210,0.55,0.1,"DD"
5,"Baseline","Nest",1220,1.3,0.64,"DD"
5,"Baseline","Nest",1230,1.12,0.41,"DD"
5,"Baseline","Nest",1240,1.35,0.17,"DD"
5,"Baseline","Nest",1250,1.17,0.41,"DD"
5,"Baseline","Nest",1260,1.35,0.39,"DD"
5,"Baseline","Nest",1270,1.25,0.41,"DD"
5,"Baseline","Nest",1280,1.23,0.35,"DD"
5,"Baseline","Nest",1290,1.45,0.2,"DD"
5,"Baseline","Nest",1300,0.87,0.51,"DD"
5,"Baseline","Nest",1310,0.57,0.29,"DD"
5,"Baseline","Nest",1320,0.05,0.05,"DD"
5,"Baseline","Nest",1330,0.5,0.43,"DD"
5,"Baseline","Nest",1340,0.78,0.49,"DD"
5,"Baseline","Nest",1350,0.4,0.4,"DD"
5,"Baseline","Nest",1360,0.4,0.23,"DD"
5,"Baseline","Nest",1370,0.7,0.52,"DD"
5,"Baseline","Nest",1380,0.9,0.77,"DD"
5,"Baseline","Nest",1390,0.4,0.3,"DD"
5,"Baseline","Nest",1400,0.1,0.04,"DD"
5,"Baseline","Nest",1410,0.1,0.07,"DD"
5,"Baseline","Nest",1420,0.2,0.11,"DD"
5,"Baseline","Nest",1430,0.08,0.05,"DD"
5,"Post","Nest",0,0.82,0.49,"DD"
5,"Post","Nest",10,0.57,0.48,"DD"
5,"Post","Nest",20,0.25,0.14,"DD"
5,"Post","Nest",30,0,0,"DD"
5,"Post","Nest",40,0.1,0.1,"DD"
5,"Post","Nest",50,0.15,0.15,"DD"
5,"Post","Nest",60,0.12,0.09,"DD"
5,"Post","Nest",70,0.1,0.06,"DD"
5,"Post","Nest",80,0.1,0.07,"DD"
5,"Post","Nest",90,0.68,0.68,"DD"
5,"Post","Nest",100,0.43,0.39,"DD"
5,"Post","Nest",110,0.12,0.05,"DD"
5,"Post","Nest",120,0.2,0.17,"DD"
5,"Post","Nest",130,0,0,"DD"
5,"Post","Nest",140,0.37,0.37,"DD"
5,"Post","Nest",150,0.43,0.31,"DD"
5,"Post","Nest",160,0.37,0.26,"DD"
5,"Post","Nest",170,0.47,0.35,"DD"
5,"Post","Nest",180,0.55,0.55,"DD"
5,"Post","Nest",190,0.2,0.12,"DD"
5,"Post","Nest",200,0.07,0.07,"DD"
5,"Post","Nest",210,0.05,0.03,"DD"
5,"Post","Nest",220,0.17,0.17,"DD"
